datetime,open,high,low,close,tx_hash,from,to,eth_value,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,v,c,h,l,o,t,hour
2025-01-17 21:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.23873398,0.72046609,16.27590843,19.57618632,4418655745.786613,90946.66,90973.23,90767.35,90937.24,1737147600.0,21
2025-01-17 22:00:00,94572.0,100702.0,89800.0,100313.0,,,,,1.11358316,0.82139241,89.62357076,93.54098547,3564316966.653765,90528.22,90946.66,90528.22,90946.66,1737151200.0,22
2025-01-17 23:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.7036743,0.87403975,76.9324053,84.44091555,5666686057.67884,90555.31,90558.7,90486.19,90528.22,1737154800.0,23
2025-01-18 00:00:00,94572.0,100702.0,89800.0,100313.0,,,,,1.52316328,1.03431792,157.59874629,167.54796082,4917447928.490522,90547.41,90688.93,90547.41,90555.31,1737158400.0,0
2025-01-18 01:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.25237528,0.85201474,34.71753816,40.12766895,2134378621.3849337,90513.2,90601.71,90431.0,90547.41,1737162000.0,1
2025-01-18 02:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.12494824,0.70500321,9.91155462,22.99047574,2033519436.7600124,90487.63,90558.33,90465.16,90513.2,1737165600.0,2
2025-01-18 03:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.47124518,0.63253192,77.24082428,94.2490367,1714002772.619564,90187.21,90699.24,90072.15,90487.63,1737169200.0,3
2025-01-18 04:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.46416822,0.66473681,82.53695,95.61865333,4420758845.791107,89216.6,90212.06,89154.61,90187.21,1737172800.0,4
2025-01-18 05:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.40998014,0.56422209,92.68587222,107.00481769,3051973822.341865,88621.89,89218.9,88621.89,89216.6,1737176400.0,5
2025-01-18 06:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.24214327,0.49828909,54.185868,61.98867775,3538497891.6744013,89738.76,89738.76,88621.89,88621.89,1737180000.0,6
2025-01-18 07:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.37984754,0.33495827,58.65699,66.47331972,4167996036.406954,89657.06,90191.77,89636.78,89738.76,1737183600.0,7
2025-01-18 08:00:00,94572.0,100702.0,89800.0,100313.0,,,,,1.68941843,0.54025015,246.58843099,265.23869371,5207000150.557334,89923.92,89923.92,89182.15,89657.06,1737187200.0,8
2025-01-18 09:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.31183827,0.56694872,49.9147046,67.3570659,3741732551.274792,89862.45,89974.42,89808.75,89923.92,1737190800.0,9
2025-01-18 10:00:00,94572.0,100702.0,89800.0,100313.0,,,,,1.23754457,0.67642006,115.01176754,121.27936792,2083253534.7062807,89698.83,89918.16,89664.92,89862.45,1737194400.0,10
2025-01-18 11:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.79338096,0.72345045,89.17549192,95.20571464,2938966204.9070945,89784.47,89846.34,89676.44,89698.83,1737198000.0,11
2025-01-18 12:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.35260975,0.71525468,69.70446938,99.78855899,4332937750.447354,89842.15,90078.11,89729.77,89784.47,1737201600.0,12
2025-01-18 13:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.28327421,0.72113053,26.8966498,34.84272841,4743495610.744598,89726.78,90096.14,89690.07,89842.15,1737205200.0,13
2025-01-18 14:00:00,94572.0,100702.0,89800.0,100313.0,,,,,1.51210369,0.88288141,143.09054912,151.21036856,2788419634.125511,89444.91,89802.01,89427.85,89726.78,1737208800.0,14
2025-01-18 15:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.34168899,0.69034863,52.6868314,65.26259743,4524806151.058274,89358.68,89583.28,89324.97,89444.91,1737212400.0,15
2025-01-18 16:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.41584626,0.70520692,54.40839797,76.51571209,4136316317.8430552,88323.07,89358.68,88289.52,89358.68,1737216000.0,16
2025-01-18 17:00:00,94572.0,100702.0,89800.0,100313.0,,,,,1.45805083,0.73670781,63.0283272,64.15423661,1005465181.75702,88276.74,88323.07,87959.27,88323.07,1737219600.0,17
2025-01-18 18:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.17042926,0.64771471,22.36534751,28.63211504,3664112505.051283,88293.14,88307.19,88194.83,88276.74,1737223200.0,18
2025-01-18 19:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.56517665,0.67808141,39.83407387,41.25789544,2554721070.0395064,87988.6,88312.81,87985.13,88293.14,1737226800.0,19
2025-01-18 20:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.30434217,0.68109112,31.27134076,38.65145517,4692944216.019532,87681.44,87995.92,87681.44,87988.6,1737230400.0,20
2025-01-18 21:00:00,94572.0,100702.0,89800.0,100313.0,,,,,1.61988973,0.69648913,128.40558642,132.83095802,2638682146.6415167,87573.8,87681.44,87560.53,87681.44,1737234000.0,21
2025-01-18 22:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.21813559,0.67883864,10.11479873,10.68864379,1322364200.1822517,87549.06,87581.73,87476.58,87573.8,1737237600.0,22
2025-01-18 23:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.60532152,0.70590654,54.3504523,58.11086603,3213253984.4954605,87809.62,87815.26,87502.12,87549.06,1737241200.0,23
2025-01-19 00:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.21340733,0.52810032,27.24441077,35.42561709,5576551531.249362,87933.65,87944.68,87782.33,87809.62,1737244800.0,0
2025-01-19 01:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.71790759,0.60631151,55.96808025,66.76540628,2048269508.9847565,88221.36,88221.36,87933.65,87933.65,1737248400.0,1
2025-01-19 02:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.28729006,0.56661343,40.8176217,57.74530226,2648165107.666185,88327.86,88548.7,88166.94,88221.36,1737252000.0,2
2025-01-19 03:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.25356238,0.55935917,32.26086077,55.02303554,3695148973.125714,88376.13,88513.44,88312.96,88327.86,1737255600.0,3
2025-01-19 04:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.27363963,0.36703773,43.01399843,66.2207896,1935113489.7542503,87990.2,88526.03,87990.2,88376.13,1737259200.0,4
2025-01-19 05:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.25476293,0.37227021,46.32805874,59.35976256,1702365336.8903186,87663.18,87992.66,87404.79,87990.2,1737262800.0,5
2025-01-19 06:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.17317471,0.31053495,11.48122512,16.45159744,1349205404.8148026,88801.64,88801.64,87663.18,87663.18,1737266400.0,6
2025-01-19 07:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.67084975,0.37588386,196.96744611,251.56865619,4110005669.461539,89403.38,89403.38,88801.64,88801.64,1737270000.0,7
2025-01-19 08:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.26580838,0.31129826,18.20765215,25.78341293,2884670250.1882305,90180.41,90292.29,89403.38,89403.38,1737273600.0,8
2025-01-19 09:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.27129578,0.30901337,76.71763306,144.3293565,4733771060.343067,90205.53,90490.56,89826.91,90180.41,1737277200.0,9
2025-01-19 10:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.25431379,0.30912071,35.94096452,67.6474669,2590612707.0596194,89185.72,90317.91,89151.53,90205.53,1737280800.0,10
2025-01-19 11:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.31666818,0.31526765,39.47452039,60.48362175,4334775741.98518,88943.29,89190.73,88857.02,89185.72,1737284400.0,11
2025-01-19 12:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.29800568,0.32144518,66.61429362,128.73845514,3815912215.482002,88781.2,89090.82,88598.88,88943.29,1737288000.0,12
2025-01-19 13:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.53310595,0.37286393,50.8534707,115.15088586,2503446795.134168,89410.91,89427.9,88781.2,88781.2,1737291600.0,13
2025-01-19 14:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.49935088,0.34836409,100.95163898,178.76761407,3842287016.0980062,88375.93,89473.9,88332.37,89410.91,1737295200.0,14
2025-01-19 15:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.57193526,0.3920965,119.6658671,188.73863591,4173734214.290574,88292.99,88386.31,87938.3,88375.93,1737298800.0,15
2025-01-19 16:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.26230325,0.39081186,32.6531026,84.46164807,3299696145.4955606,88455.56,88511.28,88283.76,88292.99,1737302400.0,16
2025-01-19 17:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.24772005,0.38986989,27.70611182,79.02269643,2708901739.0020328,88009.89,88470.17,87990.05,88455.56,1737306000.0,17
2025-01-19 18:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.36810729,0.39721834,26.11009027,60.3695959,1881670010.8779304,88150.27,88151.58,87837.85,88009.89,1737309600.0,18
2025-01-19 19:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.20326906,0.38368453,21.1731529,61.99706448,1914080230.7031472,88214.03,88346.69,88071.87,88150.27,1737313200.0,19
2025-01-19 20:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.60892233,0.39451545,68.88467016,98.03649544,4108595532.146903,87966.98,88467.81,87966.98,88214.03,1737316800.0,20
2025-01-19 21:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.64286033,0.4150168,98.75364527,133.07208815,3104311156.8615503,87117.96,87966.98,87014.06,87966.98,1737320400.0,21
2025-01-19 22:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.69023255,0.43191641,133.464329,158.06325403,2723301114.794381,86482.24,87249.92,86482.24,87117.96,1737324000.0,22
2025-01-19 23:00:00,94572.0,100702.0,89800.0,100313.0,,,,,0.54225789,0.47190993,103.87810304,147.49414633,3637191712.4318166,84083.15,86482.24,83940.6,86482.24,1737327600.0,23
2025-01-20 00:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.36483283,0.48864033,48.36815652,90.8433747,4972693534.322211,83977.65,84475.47,83841.99,84083.15,1737331200.0,0
2025-01-20 01:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.3506459,0.48614584,49.10259942,111.50539467,2576956839.2645755,83241.44,84166.9,83193.85,83977.65,1737334800.0,1
2025-01-20 02:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.92238991,0.58887739,170.13366442,274.87219319,4272541454.5705295,84782.5,84782.5,83167.19,83241.44,1737338400.0,2
2025-01-20 03:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.82593246,0.61987884,192.35371821,329.54705235,4865187210.642358,84639.74,84822.79,84568.26,84782.5,1737342000.0,3
2025-01-20 04:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.66403658,0.62290402,105.88947711,227.100512,2988162400.5852838,84745.9,84795.14,84629.75,84639.74,1737345600.0,4
2025-01-20 05:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.94384734,0.6591347,311.82836223,609.72538288,2660529167.3830976,84848.51,84943.07,84745.9,84745.9,1737349200.0,5
2025-01-20 06:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.85547046,0.70387935,367.10208403,729.71630305,2413797023.202849,85085.79,85379.68,84171.8,84848.51,1737352800.0,6
2025-01-20 07:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.40928424,0.8530867,186.29764861,266.35472143,1883956126.7511024,86964.59,87078.19,85085.79,85085.79,1737356400.0,7
2025-01-20 08:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.19912964,0.97429866,214.13656865,443.67796517,7336945081.011615,87566.42,87596.44,86876.56,86964.59,1737360000.0,8
2025-01-20 09:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.82736576,0.96072378,260.72612891,549.37086153,8791828072.667053,87726.3,87841.56,87419.17,87566.42,1737363600.0,9
2025-01-20 10:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.99570534,1.12783419,221.04482416,265.42881004,2344535848.1689267,88014.51,88186.64,87714.11,87726.3,1737367200.0,10
2025-01-20 11:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.9173379,1.1640201,231.01913953,410.96738069,8163703375.024232,88097.42,88128.14,87901.83,88014.51,1737370800.0,11
2025-01-20 12:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.55367815,1.25113878,228.00462847,284.32310129,2292582526.737398,87708.07,88121.68,87205.13,88097.42,1737374400.0,12
2025-01-20 13:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.1764255,1.2969895,362.43788969,504.68654164,6636355784.050043,87302.13,87869.32,87302.13,87708.07,1737378000.0,13
2025-01-20 14:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.44807169,1.15967343,54.32972606,94.09505499,3121428447.755536,87357.72,87409.14,87127.08,87302.13,1737381600.0,14
2025-01-20 15:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.48575306,1.20061963,246.72858468,273.37856274,3420395704.2081165,88442.47,88472.6,87306.56,87357.72,1737385200.0,15
2025-01-20 16:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.74695024,1.1891317,159.83472028,188.23146168,7215302646.927381,88312.33,88442.47,87707.13,88442.47,1737388800.0,16
2025-01-20 17:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.56007076,0.98404104,97.89824828,131.05655718,6190945833.038229,85916.01,88342.96,85916.01,88312.33,1737392400.0,17
2025-01-20 18:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.19301731,1.02342382,120.16678446,133.61793907,4665278336.378758,85128.32,85916.01,85110.82,85916.01,1737396000.0,18
2025-01-20 19:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.58359615,0.88484067,39.57939679,42.6025188,3286288279.162684,84677.78,85128.32,84635.25,85128.32,1737399600.0,19
2025-01-20 20:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.2664962,0.75485077,10.17832008,10.92634421,1608943568.384875,84523.23,84693.08,84512.25,84677.78,1737403200.0,20
2025-01-20 21:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.6630666,0.78556433,53.44293091,59.01292741,4082892068.22863,84296.02,84538.4,84257.75,84523.23,1737406800.0,21
2025-01-20 22:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.41438932,0.63251237,35.53960465,37.29503892,2813872156.9405594,83912.87,84319.32,83895.53,84296.02,1737410400.0,22
2025-01-20 23:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.80216574,0.6404003,54.05955594,56.15160191,2163939115.9256897,84054.76,84082.26,83776.94,83912.87,1737414000.0,23
2025-01-21 00:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.19391887,0.58809288,20.11582833,25.01553472,3925888795.929228,84371.3,84501.42,83988.85,84054.76,1737417600.0,0
2025-01-21 01:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.52750003,0.49301899,38.81760503,43.78250289,2095071982.3783588,84953.86,84953.86,84270.49,84371.3,1737421200.0,1
2025-01-21 02:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.34755305,0.60215569,167.34861207,173.83434368,4271382991.196784,86178.07,86178.07,84953.86,84953.86,1737424800.0,2
2025-01-21 03:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.24317176,0.59882362,15.24988466,20.42642751,1186351564.9050958,86386.23,86428.06,86079.58,86178.07,1737428400.0,3
2025-01-21 04:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.26302162,0.54167434,22.41838379,32.35165878,4831156163.281708,86548.4,86561.38,86386.23,86386.23,1737432000.0,4
2025-01-21 05:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.22517079,0.51464312,18.46574979,25.8946403,2648675747.951328,86789.54,86793.85,86548.4,86548.4,1737435600.0,5
2025-01-21 06:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.3953525,0.59938409,146.85069547,156.27948051,2164053383.0197945,86973.55,87154.2,86771.39,86789.54,1737439200.0,6
2025-01-21 07:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.99343287,0.71360037,121.31834598,141.06746782,3230441008.287998,86755.01,86973.55,86755.01,86973.55,1737442800.0,7
2025-01-21 08:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.74714983,0.88783606,196.28453343,230.62377809,5570329929.304698,87011.81,87011.81,86661.6,86755.01,1737446400.0,8
2025-01-21 09:00:00,100555.0,106307.0,97532.0,101275.0,,,,,2.04157316,0.98698179,176.00903734,202.11574318,2643735359.752269,86667.86,87092.88,86592.99,87011.81,1737450000.0,9
2025-01-21 10:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.21692513,1.12608941,105.28928182,130.21098879,2322644923.5126457,86999.98,87097.29,86604.41,86667.86,1737453600.0,10
2025-01-21 11:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.00092911,1.23150477,119.98590362,133.12357151,3175838086.6868625,86403.58,87021.29,86378.93,86999.98,1737457200.0,11
2025-01-21 12:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.35314534,1.39264399,64.62477475,66.30412147,1710687864.7808735,85789.15,86403.58,85596.8,86403.58,1737460800.0,12
2025-01-21 13:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.68355536,1.29095869,44.2936803,49.89954112,2468395717.959842,85359.63,85884.92,85359.63,85789.15,1737464400.0,13
2025-01-21 14:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.48091886,1.2177424,54.53975424,115.42052692,8328788298.359121,85965.68,86033.46,85065.77,85359.63,1737468000.0,14
2025-01-21 15:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.88870378,1.09510725,116.85157958,135.9716788,3439850260.544246,86043.61,86408.32,85863.48,85965.68,1737471600.0,15
2025-01-21 16:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.33884964,0.99471817,169.41464571,212.87709229,6187569059.415679,85041.33,86080.22,84791.46,86043.61,1737475200.0,16
2025-01-21 17:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.6003419,0.90663486,65.17055015,104.45948997,4130317109.366287,85616.5,85616.5,85004.77,85041.33,1737478800.0,17
2025-01-21 18:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.07522153,0.91724806,123.09175089,149.45579277,6067175924.467849,86692.59,86692.59,85616.5,85616.5,1737482400.0,18
2025-01-21 19:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.78597273,0.8362234,50.99252085,70.73754564,6268459278.910074,86660.58,86755.64,86362.67,86692.59,1737486000.0,19
2025-01-21 20:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.7829804,0.85042698,73.48510162,82.99592279,4888722717.304067,86295.73,86780.7,86295.73,86660.58,1737489600.0,20
2025-01-21 21:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.93987526,0.91599218,63.27097729,64.85139272,3912917807.9699817,85892.52,86308.45,85859.84,86295.73,1737493200.0,21
2025-01-21 22:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.60094708,0.87488408,27.90554078,28.24451297,2268908962.738337,85969.58,85970.64,85837.46,85892.52,1737496800.0,22
2025-01-21 23:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.3910097,0.73947837,42.53865469,44.57510634,3370078706.8549623,86597.35,86600.56,85969.58,85969.58,1737500400.0,23
2025-01-22 00:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.51550095,0.72735824,75.98440664,80.93364954,5077587738.612864,86404.69,86597.35,86404.69,86597.35,1737504000.0,0
2025-01-22 01:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.52774683,0.64914756,51.05488636,56.46891132,2700130288.210833,86156.17,86404.69,86156.17,86404.69,1737507600.0,1
2025-01-22 02:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.16411611,0.5603109,21.33377013,25.7662296,2663404987.7496457,85867.7,86156.17,85858.84,86156.17,1737511200.0,2
2025-01-22 03:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.59613516,0.53361873,66.24050975,73.92076028,3282383118.519295,86003.97,86003.97,85867.7,85867.7,1737514800.0,3
2025-01-22 04:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.56898293,0.48063411,64.45365157,68.27795165,2599507106.776224,85924.46,86104.15,85924.46,86003.97,1737518400.0,4
2025-01-22 05:00:00,100555.0,106307.0,97532.0,101275.0,,,,,2.4087457,0.73889105,187.05809507,187.88216455,2145398840.75573,85763.18,85924.46,85693.28,85924.46,1737522000.0,5
2025-01-22 06:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.5552363,0.762352,79.36517567,90.50351706,4034606897.87978,85833.8,85959.88,85760.21,85763.18,1737525600.0,6
2025-01-22 07:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.1977594,0.85981749,74.71657767,79.05212051,2007179019.766139,85909.88,85909.88,85691.45,85833.8,1737529200.0,7
2025-01-22 08:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.22643404,0.81677281,20.10995154,22.86983818,2527858242.768169,86238.96,86394.78,85909.88,85909.88,1737532800.0,8
2025-01-22 09:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.79100702,0.90632865,119.40674428,131.30716539,4251896673.726256,86396.64,86409.37,86212.53,86238.96,1737536400.0,9
2025-01-22 10:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.3775458,0.8751016,35.67409866,43.41776655,2007254641.7011,86425.77,86437.49,86350.05,86396.64,1737540000.0,10
2025-01-22 11:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.60522942,0.88027967,57.41668753,64.75954808,2765768432.549219,86201.15,86508.23,86201.15,86425.77,1737543600.0,11
2025-01-22 12:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.53742998,0.61294885,57.43733981,62.34187738,3935872664.716128,86240.66,86295.05,86163.16,86201.15,1737547200.0,12
2025-01-22 13:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.36846228,0.58626685,30.08935789,31.68775597,5226091012.205344,85933.1,86240.66,85900.09,86240.66,1737550800.0,13
2025-01-22 14:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.21442838,0.44579099,22.71944595,29.16225973,7028166292.303829,85673.12,86030.57,85413.39,85933.1,1737554400.0,14
2025-01-22 15:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.14200401,0.43372956,9.3089734,10.22428869,3373052024.483272,85418.2,85691.55,85361.36,85673.12,1737558000.0,15
2025-01-22 16:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.67109387,0.41659911,70.9010703,74.49141908,5962154889.071961,85801.35,85903.65,85412.67,85418.2,1737561600.0,16
2025-01-22 17:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.05086265,0.36993008,2.75726131,3.15348418,3812242142.723549,85555.19,85805.87,85496.13,85801.35,1737565200.0,17
2025-01-22 18:00:00,100555.0,106307.0,97532.0,101275.0,,,,,1.32595466,0.47289083,55.12236231,55.69009589,2677686959.1986628,85455.23,85609.25,85395.53,85555.19,1737568800.0,18
2025-01-22 19:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.80262408,0.5107757,56.50486919,56.98630956,3997042660.955252,85224.56,85455.23,85185.05,85455.23,1737572400.0,19
2025-01-22 20:00:00,100555.0,106307.0,97532.0,101275.0,,,,,0.73375414,0.56296026,72.3495797,74.84292184,3537417196.4380646,84374.95,85311.22,84374.95,85224.56,1737576000.0,20
